_id,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
11099,RESIDENTIAL CARE ELDERLY,312700641,SUMMERFIELD OF ROSEVILLE,"SNH CAL TENANT LLC; NORTHSTAR SENIOR LIVING, INC.",MAY TATE,(916) 772-6500,110 STERLING COURT,ROSEVILLE,CA,95661,PLACER,59,64,LICENSED,5/18/2020,,5252025
11382,RESIDENTIAL CARE ELDERLY,312700542,SWEET HOME OF ROSEVILLE,"ROSIU, CHRISTINA","LOPEZ, DOINA",(916) 797-1893,6541 LAUREL CREST CIRCLE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,3/15/2019,,5252025
11415,RESIDENTIAL CARE ELDERLY,317001759,TAJ RESIDENTIAL CARE,"TAJ RESIDENTIAL CARE, LLC","MANN, SURINDER",(916) 780-4541,7144 LUDLOW DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,11/1/2001,,5252025
11416,RESIDENTIAL CARE ELDERLY,315001689,TAJ RESIDENTIAL CARE II,"TAJ RESIDENTIAL CARE, LLC",IGOR KOSTHANDINOVIC,(916) 772-1547,8289 HORNCASTLE AVENUE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,10/18/2005,,5252025
11417,RESIDENTIAL CARE ELDERLY,315001936,TAJ RESIDENTIAL CARE III,"TAJ RESIDENTIAL CARE, LLC",IGOR KOSTHANDINOVIC,(916) 781-6199,7088 LUDLOW DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,9/18/2007,,5252025
11504,RESIDENTIAL CARE ELDERLY,312700019,"TERRACES OF ROSEVILLE, THE",TERRACES SH LLC; INTEGRAL SENIOR LIVING MGMT LLC,"CLAWSON, KRISTINE",(916) 786-3277,707 SUNRISE AVE,ROSEVILLE,CA,95661,PLACER,59,199,LICENSED,9/29/2016,,5252025
12035,RESIDENTIAL CARE ELDERLY,317005248,VINEYARD HOME CARE LLC.,"VINEYARD HOME CARE, LLC.","SVISTUN, MIHAELA",(916) 784-9204,1329 CHAMPAGNE CIRCLE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/13/2014,,5252025
12088,RESIDENTIAL CARE ELDERLY,315920278,VISTA HILLS SENIOR CARE 2,VISTA HILLS SENIOR CARE INC.,"SINGH, SAGAR",(650) 740-1680,7521 GREENBURN DR,ROSEVILLE,CA,95678,PLACER,59,6,PENDING,,,5252025
12096,RESIDENTIAL CARE ELDERLY,317005513,VISTA ROSEVILLE SENIOR LIVING,S-H OPCO THE PALMS LLC;VISTA ROSEVILLE SEN LIV IN,"KIMBRO, SHERI",(916) 786-7200,100 STERLING CT,ROSEVILLE,CA,95661,PLACER,59,128,LICENSED,8/29/2014,,5252025
12097,RESIDENTIAL CARE ELDERLY,315920292,VISTA ROSEVILLE SENIOR LIVING,VISTA ROSEVILLE SENIOR LIVING INC,"KIMBRO, SHERI",(916) 786-7200,100 STERLING COURT,ROSEVILLE,CA,95661,PLACER,59,128,PENDING,,,5252025
12169,RESIDENTIAL CARE ELDERLY,312700115,WATERFORD RESIDENTIAL INC,WATERFORD RESIDENTIAL INC,"JUDGE, GURDIP",(916) 213-2792,2588 WATERFORD CIRCLE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/30/2017,,5252025
12412,RESIDENTIAL CARE ELDERLY,312700247,WOOD CREEK SENIOR CARE LLC,WOOD CREEK SENIOR CARE LLC,MIHAELA SVISTUN,(916) 289-5550,8049 GILLELAND DRIVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,4/13/2018,,5252025
12420,RESIDENTIAL CARE ELDERLY,312700259,WOODCREEK VILLA LLC,WOODCREEK VILLA LLC,"GARCIA, STEPHANIE",(916) 540-0914,521 COULSTON COURT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,3/2/2018,,5252025
12515,RESIDENTIAL CARE ELDERLY,315920085,ZEPHYR LOVING CARE LLC,ZEPHYR LOVING CARE LLC,"ROMERO, RUSSEL",(279) 900-8051,1008 ZEPHYR CT,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/6/2024,,5252025
199,RESIDENTIAL CARE ELDERLY,342701453,"A BACHILLER CARE HOME, LLC","A BACHILLER CARE HOME, LLC","BACHILLER, MARIA LOURDES",(916) 690-2777,3928 TALMAGE COURT,SACRAMENTO,CA,95827,SACRAMENTO,27,4,LICENSED,10/9/2024,,5252025
205,RESIDENTIAL CARE ELDERLY,345920272,A BLISSFUL HOME FOR ELDERLY I,"A BLISSFUL HOME FOR ELDERLY, INC","JANKOWSKI, MICHAEL LEGASPI",(916) 218-8556,5794 SPENLOW WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,PENDING,,,5252025
206,RESIDENTIAL CARE ELDERLY,345920273,A BLISSFUL HOME FOR ELDERLY II,"A BLISSFUL HOME FOR ELDERLY, INC","DAYOAN, ANGELITA RAPACON",(916) 218-8556,5712 HERBAL WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,PENDING,,,5252025
252,RESIDENTIAL CARE ELDERLY,342700974,A FAMILY AFFAIR CARE I,A FAMILY AFFAIR INC.,"MITCHELL, KASSIA",(916) 421-0467,1917 ONEIL WAY,SACRAMENTO,CA,95822,SACRAMENTO,27,6,LICENSED,7/14/2021,,5252025
265,RESIDENTIAL CARE ELDERLY,342701039,A GOLDEN DOVE,A GOLDEN DOVE CORP.,"PUA, ARCELY",(916) 541-1534,3339 GLENMOOR DR.,SACRAMENTO,CA,95827,SACRAMENTO,27,6,LICENSED,9/13/2021,,5252025
284,RESIDENTIAL CARE ELDERLY,342700704,A HEARTY CARE HOME I,"MJP CARE HOMES,LLC","CLARDY, MARIA J",(916) 339-6440,5794 SPENLOW WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,2/20/2020,,5252025
285,RESIDENTIAL CARE ELDERLY,342700487,A HEARTY CARE HOME II,MJP CARE HOMES LLC,"CLARDY, MARIA",(916) 664-3180,5712 HERBAL WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,4/4/2019,,5252025
544,RESIDENTIAL CARE ELDERLY,342700440,ABOUNDING LOVE HOME CARE,ABOUNDING LOVE LLC,"NONU, JULIE ADRIANNA",(916) 619-8590,27 TRISTAN CIR,SACRAMENTO,CA,95823,SACRAMENTO,27,6,ON PROBATION,10/29/2018,,5252025
546,RESIDENTIAL CARE ELDERLY,342700730,ABOUNDING LOVE III,ABOUNDING LOVE LLC,"NONU, JULIE",(916) 547-0206,5105 VILLAGE WOOD DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,12/10/2019,,5252025
547,RESIDENTIAL CARE ELDERLY,342700827,ABOUNDING PEACE ELDERLY CARE,ABOUNDING PEACE LLC,"WAQALALA, UNAISI",(916) 578-8834,7124 HAYWARD DR,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,7/24/2020,,5252025
548,RESIDENTIAL CARE ELDERLY,342701091,ABOUNDING PEACE ELDERLY CARE II,ABOUNDING PEACE LLC,UNA WAQALALA,(916) 578-8834,5490 ENRICO BLVD,SACRAMENTO,CA,95820,SACRAMENTO,27,15,LICENSED,4/25/2022,,5252025
573,RESIDENTIAL CARE ELDERLY,342701589,ABSOLUTE COMFORT SENIOR LIVING,ABSOLUTE COMFORT SENIOR LIVING LLC,"CHAND, SARITA",(916) 969-8203,465 SOUTH AVENUE,SACRAMENTO,CA,95838,SACRAMENTO,27,6,PENDING,,,5252025
594,RESIDENTIAL CARE ELDERLY,342701013,ABUNDANT PEACE,1 NORTH AMERICAN INVESTMENT COMPANY LLC,"BARNES, STACI",(916) 856-6464,19 SYNTHIA COURT,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,11/5/2021,,5252025
606,RESIDENTIAL CARE ELDERLY,347005257,ACC ASSISTED LIVING AT GREENHAVEN TERRACE,"ASIAN COMMUNITY CENTER OF SAC VALLEY, INC.",BRITTANY YAMADA,(916) 395-0210,1180 CORPORATE WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,38,LICENSED,4/30/2014,,5252025
607,RESIDENTIAL CARE ELDERLY,342700683,ACC MAPLE TREE VILLAGE,"ASIAN COMMUNITY CENTER OF SACRAMENTO VALLEY, INC",YESENIA JONES,(916) 395-7579,18 KADO CT,SACRAMENTO,CA,95831,SACRAMENTO,27,125,LICENSED,12/16/2019,,5252025
687,RESIDENTIAL CARE ELDERLY,345002918,ADONAI CARES FOR ELDERLY,ADONAI GROUP LLC,"SAMUELS, OLAWUMI",(310) 272-3318,5532 HONOR PARKWAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,11/21/2022,,5252025
744,RESIDENTIAL CARE ELDERLY,347002549,AFABLE HOME CARE II,"AFABLE, NICOLASA O.","AFABLE, NICOLASA O.",(916) 258-3868,4080 PALM AVENUE,SACRAMENTO,CA,95842,SACRAMENTO,59,6,LICENSED,3/29/2004,,5252025
818,RESIDENTIAL CARE ELDERLY,347000395,AGUSTIN CARE HOME,"AGUSTIN,MARIA","AGUSTIN, MARIA",(916) 896-1974,9166 SEBASTIANI WAY,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,9/28/1995,,5252025
847,RESIDENTIAL CARE ELDERLY,347005162,ALATURI CARE,"SARCADI, DENIS","SARCADI, DENIS",(916) 594-7107,6525 GREENHAVEN DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,5/16/2013,,5252025
880,RESIDENTIAL CARE ELDERLY,342701447,ALI SENIOR LIVING,SAIMA ALI,"RANJHA, TASAWAR",(916) 337-5458,5865 AMBLER ST,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,11/13/2024,,5252025
881,RESIDENTIAL CARE ELDERLY,342701655,ALI SENIOR LIVING,ALI SENIOR LIVING INC.,"ALI, SAIMA",(916) 337-5458,5865 AMBLER STREET,SACRAMENTO,CA,95823,SACRAMENTO,27,6,PENDING,,,5252025
911,RESIDENTIAL CARE ELDERLY,342701533,"ALL OUR LOVE SENIOR HOME, INC","ALL OUR LOVE SENIOR HOME, INC","PANEN, ERICA",(916) 479-3916,30 TEARPAK CT,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,2/18/2025,,5252025
886,RESIDENTIAL CARE ELDERLY,347005431,ALL-HEART SENIOR CARE HOMES,"SAFADY, MIRIAM","SAFADY, MIRIAM",(916) 802-3473,6621 S. LAND PARK DRIVE.,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,2/9/2015,,5252025
972,RESIDENTIAL CARE ELDERLY,347005155,ALOHA ASSISTED LIVING,"DULAY, GRACE F. AND RICK A.",GRACE F. DULAY,(916) 647-9331,7816 TIGERWOODS DRIVE,SACRAMENTO,CA,95829,SACRAMENTO,27,4,LICENSED,6/12/2013,,5252025
1072,RESIDENTIAL CARE ELDERLY,342701059,AMAZING GRACE ELDER CARE #2,AMAZING GRACE ELDER CARE LLC,"MATIAS, PATRICIA",(916) 329-8745,7723 EL RITO WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,7/19/2021,,5252025
1118,RESIDENTIAL CARE ELDERLY,347005168,AMERICAN RIVER CARE HOME,"SEKIKOR, INC.","SEKI, HIDENORI",(916) 485-2172,3817 MARCONI AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,8/21/2013,,5252025
1119,RESIDENTIAL CARE ELDERLY,347005109,AMERICAN RIVER CARE HOME 2,"SEKICOR, INC. HIDENORI SEKI",HARUE SEKI,(916) 283-6716,2801 TIOGA WAY,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,8/13/2013,,5252025
1146,RESIDENTIAL CARE ELDERLY,342700906,AMITY CARE HOME,"NICOLAE, MINODORA","NICOLAE, MINODORA",(916) 331-1136,4822 IMAGE WAY,SACRAMENTO,CA,95842,SACRAMENTO,59,6,LICENSED,3/29/2021,,5252025
1389,RESIDENTIAL CARE ELDERLY,342701251,"APPLE RIDGE ASSISTED LIVING, LLC","APPLE RIDGE ASSISTED LIVING, LLC","WHITE, CHARLES",(916) 489-6900,3950 ANNADALE LANE,SACRAMENTO,CA,95821,SACRAMENTO,27,94,LICENSED,7/9/2024,,5252025
1427,RESIDENTIAL CARE ELDERLY,345920317,ARBOR ROSE VILLAGE,RAV OPCO LLC & ALTA SENIOR LIVING INC,"EDWARDS, ANTOINETTE",(916) 216-8958,2001 ROSE ARBOR DR,SACRAMENTO,CA,95835,SACRAMENTO,59,108,PENDING,,,5252025
1530,RESIDENTIAL CARE ELDERLY,342701424,ASAP CARE LLC,ASAP CARE LLC,"SHARMA, VIVEK",(919) 629-9277,1572 71ST AVENUE,SACRAMENTO,CA,95832,SACRAMENTO,27,6,LICENSED,10/28/2024,,5252025
1536,RESIDENTIAL CARE ELDERLY,342701298,ASHFORD CARE HOME,BENEVOLENT CARE LLC,"TOLENTINO, ELAINE",(916) 228-4601,1205 GRAND RIVER DR,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,9/14/2023,,5252025
1936,RESIDENTIAL CARE ELDERLY,342701140,BELLA HILLS CARE HOME,"BELLA HILLS, LLC","TIEN, LIT A.",(916) 687-1207,8579 TRAYNOR WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,4,LICENSED,4/21/2022,,5252025
2019,RESIDENTIAL CARE ELDERLY,347000905,BENIE LUNGAN CARE HOME,"LUNGAN, BENILDA","LUNGAN, BENILDA",(916) 394-9469,5420 SHORTWAY DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,9/18/1997,,5252025
2115,RESIDENTIAL CARE ELDERLY,342701624,BEYOND CARE,BEYOND CARE AND COMPASSION INC,"TIN, ANTONETTE",(916) 897-7806,9040 CARLISLE AVE,SACRAMENTO,CA,95829,SACRAMENTO,27,4,PENDING,,,5252025
2310,RESIDENTIAL CARE ELDERLY,342700762,BRICKYARD RESIDENCE,"RVIZ, INC","VIZCARRA, RHAYMOND",(650) 303-2522,676 BRICKYARD DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,6/25/2020,,5252025
2325,RESIDENTIAL CARE ELDERLY,342701162,BRIGHT HOMES,ASARA CAREHOMES LLC,"SINGH, NIMEESHA",(916) 682-5400,7976 QUAKER RIDGE WAY,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,9/8/2022,,5252025
2504,RESIDENTIAL CARE ELDERLY,342701527,CABRERA HOMECARE,CABRERA HOMECARE CORPORATION,"DEJARESCO, DEANE J.",(408) 561-4475,4405 BELCREST WAY,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,2/14/2025,,5252025
2516,RESIDENTIAL CARE ELDERLY,347000120,CAJUCOM CARE HOME #2,"CAJUCOM, GUADALUPE & ESQUILLO, CELIA",EDILBERTO Z CAJUCOM,(916) 489-1771,3030 EASTERN AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,12,LICENSED,8/23/1994,,5252025
2519,RESIDENTIAL CARE ELDERLY,342700029,CALI CARE RETIREMENT HOME,CALI CARE RETIREMENT LLC,"MOJICA, CYNTHIA",(916) 484-3027,3630 WEST WAY,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,10/5/2016,,5252025
2573,RESIDENTIAL CARE ELDERLY,342700197,CAMELOT CARE BUCKS HARBOR,G&A CANTILLER INC.,"CANTILLER, ARACELI",(916) 659-5491,8006 BUCKS HARBOR WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,12/11/2017,,5252025
2604,RESIDENTIAL CARE ELDERLY,342700568,CANTERBURY HOUSE,"LUCAS, YACUB","LUCAS, YACUB",(916) 565-1203,2052 CANTERBURY RD,SACRAMENTO,CA,95815,SACRAMENTO,27,6,LICENSED,6/13/2019,,5252025
2693,RESIDENTIAL CARE ELDERLY,347003892,CARE PROVIDERS AT ARDEN,"CARE PROVIDERS AT ARDEN, LLC","APUYA, MARY JANE",(916) 489-1883,4448 ARDEN WAY,SACRAMENTO,CA,95864,SACRAMENTO,27,6,LICENSED,9/5/2008,,5252025
2777,RESIDENTIAL CARE ELDERLY,342701544,CARLITO'S CARE HOME LLC,CARLITO'S CARE HOME LLC,"FLORES, ELVIS",(916) 667-8424,8554 WILLOW GROVE WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,4,LICENSED,4/1/2025,,5252025
2790,RESIDENTIAL CARE ELDERLY,342701213,CARLTON SENIOR LIVING SACRAMENTO,CARLTON PLAZA FOREVER/SAC LP; CARLTON SR LVG LLC,"WIMMER, KASIE",(916) 971-4800,1075 FULTON AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,27,185,LICENSED,9/19/2022,,5252025
2792,RESIDENTIAL CARE ELDERLY,342701212,CARLTON SENIOR LIVING SACRAMENTO ATRIUM,CARLTON CROWN PLAZA/SAC LP; CARLTON SR LVG LLC,KASIE WIMMER,(916) 971-4800,1071 FULTON AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,27,99,LICENSED,9/19/2022,,5252025
2808,RESIDENTIAL CARE ELDERLY,347000923,CARMEN'S CARE HOME,"NAVARRO, CARMEN","NAVARRO, CARMEN",(916) 427-1828,5392 MEADOW PARK WAY,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,1/12/1998,,5252025
2830,RESIDENTIAL CARE ELDERLY,342701099,CAROLYN MITCHELL'S LOVING CARE HOME,A FAMILY AFFAIR INC.,"MITCHELL, KASSIA",(916) 428-5739,7556 COSGROVE WAY,SACRAMENTO,CA,95822,SACRAMENTO,27,6,LICENSED,5/18/2022,,5252025
3059,RESIDENTIAL CARE ELDERLY,342700579,"CHATEAU AT RIVER'S EDGE, THE",RIVER'S EDGE OPCO LLC; SRG SACRAMENTO MGT LLC,MARIANNE R RICHARDSON,(916) 921-1970,641 FEATURE DR,SACRAMENTO,CA,95825,SACRAMENTO,27,143,LICENSED,10/25/2019,,5252025
3120,RESIDENTIAL CARE ELDERLY,347001594,CHRIS BEST CARE FOR ELDERLY,"VINLUAN, LITA N.","VINLUAN, LITA",(916) 682-3942,8208 SUMMER FALLS CIRCLE,SACRAMENTO,CA,95828,SACRAMENTO,27,5,LICENSED,10/19/2000,,5252025
3138,RESIDENTIAL CARE ELDERLY,347000922,CINDY CENDANA CARE HOME,"CENDANA, CINDY",CINDY CENDANA GULESSERIAN,(916) 854-2574,10108 MONTE VALLO COURT,SACRAMENTO,CA,95827,SACRAMENTO,27,6,LICENSED,3/20/1998,,5252025
3159,RESIDENTIAL CARE ELDERLY,342700835,CITY CREEK ASSISTED LIVING,T STREET LLC,CALEB SUMMERHAYS,(916) 393-2324,6254 66TH AVENUE,SACRAMENTO,CA,95823,SACRAMENTO,27,121,LICENSED,8/30/2021,,5252025
3175,RESIDENTIAL CARE ELDERLY,347005570,CLARA CARE HOME,CLARA SENIOR LIVING INC.,"KIM, JAE YOEL",(916) 900-4781,4665 FREEWAY CIRCLE,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,6/14/2016,,5252025
3208,RESIDENTIAL CARE ELDERLY,340317817,CLEGG CARE FACILITY,"CLEGG, EDNA S.","CLEGG, EDNA S",(916) 429-6444,7249 CARMI STREET,SACRAMENTO,CA,95828,SACRAMENTO,27,10,LICENSED,7/8/1993,,5252025
3292,RESIDENTIAL CARE ELDERLY,342701692,COLLINS RESOURCE CENTER,"COLLINS, DARYL","COLLINS, COLLINS",(916) 224-6303,3427 RIO LINDA ALVD,SACRAMENTO,CA,95838,SACRAMENTO,27,6,PENDING,,,5252025
3324,RESIDENTIAL CARE ELDERLY,342701689,COMFORT ACRES,COMFORT ACRES LLC,"FONG, WENXIA",(415) 260-2598,8984 SALMON FALLS DRIVE,SACRAMENTO,CA,95826,SACRAMENTO,27,6,PENDING,,,5252025
3355,RESIDENTIAL CARE ELDERLY,342701228,COMFORT LIVING ELDER CARE 3,COMFORT LIVING ELDER CARE 3 LLC,"SOUMAHORO, MARIAM G",(510) 409-7096,8765 INISHEER WAY,SACRAMENTO,CA,95828,SACRAMENTO,27,6,LICENSED,1/4/2023,,5252025
3377,RESIDENTIAL CARE ELDERLY,342700961,COMFORTS OF HOME TREASURE,"EMERALD ELDER CARE, LLC","KANG, MARIA",(916) 833-1493,6997 TREASURE WAY,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,3/9/2021,,5252025
3514,RESIDENTIAL CARE ELDERLY,342700301,COUNTRY CLUB MANOR,"SOLAR SENIOR LIVING 2, LLC; CIMINOCARE","DUNHAM, JOSEF",(916) 481-9240,2100 BUTANO DRIVE,SACRAMENTO,CA,95825,SACRAMENTO,27,112,LICENSED,7/11/2018,,5252025
3538,RESIDENTIAL CARE ELDERLY,347005124,COUNTRY MANSION,ZCC. INC.,"CENDANA-KEINATH, DIANA",(916) 689-5456,8920 CASELMAN ROAD,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,10/4/2013,,5252025
3556,RESIDENTIAL CARE ELDERLY,347001078,COURTYARD TERRACE,"CIMINO CARE MANGEMENT, INC.",MAGDA LUIS,(916) 486-1281,3408 ALTA ARDEN EXPRESSWAY,SACRAMENTO,CA,95825,SACRAMENTO,27,40,LICENSED,8/17/1998,,5252025
3666,RESIDENTIAL CARE ELDERLY,342701524,CYCHELLE'S CARE HOME LLC,CYCHELLE'S CARE HOME LLC,"ALAIZA, GRECHELLE",(916) 898-3999,3017 SUBARU CT.,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,11/24/2024,,5252025
3668,RESIDENTIAL CARE ELDERLY,347000407,CYON SAMALA FAMILY CARE HOME #2,"SAMALA, ASUNCION CJ.","SAMALA, ASUNCION CJ.",(916) 929-9699,1547 BELL STREET,SACRAMENTO,CA,95825,SACRAMENTO,27,6,LICENSED,9/19/1995,,5252025
3729,RESIDENTIAL CARE ELDERLY,347005713,DANIEL RESIDENTIAL CARE HOME LLC,DANIEL RESIDENTIAL CARE HOME LLC,"DIALA, JOYCE",(916) 717-3263,4295 AMAPOLA WAY,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,6/10/2016,,5252025
3753,RESIDENTIAL CARE ELDERLY,342700883,DAWSON'S LODGE,"DAWSON-LACY, VERONICA L.","DAWSON-LACY, VERONICA L.",(916) 421-0233,5650 MARTIN LUTHER KING JR BLV,SACRAMENTO,CA,95824,SACRAMENTO,27,12,LICENSED,10/29/2020,,5252025
3808,RESIDENTIAL CARE ELDERLY,347003426,DEL VISTA RESIDENTIAL CARE,"SAEL, TATY L.T.","SAEL, TATY L.T.",(916) 690-7243,78 DEL VISTA CIRCLE,SACRAMENTO,CA,95823,SACRAMENTO,27,6,LICENSED,1/29/2007,,5252025
4082,RESIDENTIAL CARE ELDERLY,347004960,EASTERN MANOR,"MBA CARE HOMES, LLC","APUYA, MARIA",(916) 972-9668,2629 EASTERN AVENUE,SACRAMENTO,CA,95821,SACRAMENTO,27,13,LICENSED,10/10/2013,,5252025
4127,RESIDENTIAL CARE ELDERLY,347001881,EDISON ESTATES,"EDISON ESTATES, LLC","APUYA, MARY JANE",(916) 484-7934,3741 EDISON AVENUE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,1/25/2002,,5252025
4238,RESIDENTIAL CARE ELDERLY,342701336,ELIXIR CARE HOME,ELIXIR CARE HOME,"DULAY, MARIA G",(916) 565-1468,1440 HOOD ROAD,SACRAMENTO,CA,95825,SACRAMENTO,27,6,LICENSED,4/25/2024,,5252025
4350,RESIDENTIAL CARE ELDERLY,342701535,ERA AT VINTAGE PARK,ERA SENIOR LIVING LLC,"GREWAL, NISCHAY",(707) 699-0775,9723 VINTAGE PARK DR,SACRAMENTO,CA,95829,SACRAMENTO,27,6,PENDING,,,5252025
4491,RESIDENTIAL CARE ELDERLY,342701442,EZ CARE,EZ CARE,"KAKUTA, MODORI",(844) 487-3901,6240 FENNWOOD CT.,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,9/30/2024,,5252025
4794,RESIDENTIAL CARE ELDERLY,342701289,FRIENDLY ISLAND HOME,"MATAELE, MOLINI","MATAELE, MOLINI",(916) 670-0489,9145 ROTHSAY WAY,SACRAMENTO,CA,95829,SACRAMENTO,27,6,ON PROBATION,4/23/2024,,5252025
5620,RESIDENTIAL CARE ELDERLY,340317187,G.M. ROJO GUEST HOME,"ROJO, MADELYN M.","ROJO, MADELYN M.",(916) 344-8072,5637 WHITE FIR WAY,SACRAMENTO,CA,95841,SACRAMENTO,59,6,LICENSED,4/16/1992,,5252025
4842,RESIDENTIAL CARE ELDERLY,342700189,GANA'S HOME II,GRACE OF LIGHT LLC,"ZAVERI, JAVANIKA",(916) 421-7525,7488 RIO MONDEGO DRIVE,SACRAMENTO,CA,95831,SACRAMENTO,27,6,LICENSED,7/18/2017,,5252025
4869,RESIDENTIAL CARE ELDERLY,342700964,GARDEN OF JOY,GARDEN OF JOY LLC,"UWOGHIREN, DRUSILLA",(510) 375-6903,3908 BRANCH STREET,SACRAMENTO,CA,95838,SACRAMENTO,27,6,LICENSED,2/23/2021,,5252025
4930,RESIDENTIAL CARE ELDERLY,347005009,"GENE-LYN GUEST HOME, INC.","GENE-LYN GUEST HOME, INC.",GRACE QUIEREZ,(916) 236-3978,7814 NEYLAND WAY,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,9/4/2012,,5252025
4977,RESIDENTIAL CARE ELDERLY,342701560,GIAN SENIOR LIVING,GIAN SENIOR LIVING LLC,"AHUJA, SHERRY V.",(916) 306-4784,10143 OMEARA DR,SACRAMENTO,CA,95829,SACRAMENTO,27,6,LICENSED,4/3/2025,,5252025
5058,RESIDENTIAL CARE ELDERLY,342700720,GOLDEN AGE LIVING,GOLDEN AGE LIVING LLC,"KITNIKONE, SUNNIE E.",(208) 866-7968,3375 LA CADENA WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,1/14/2020,,5252025
5059,RESIDENTIAL CARE ELDERLY,345920176,GOLDEN AGE LIVING 1,GOLDEN AGE LIVING 1 LLC,"SOUMAHORO, MUAMOUDOU A",(916) 389-9683,3375 LA CADENA WAY,SACRAMENTO,CA,95835,SACRAMENTO,59,6,LICENSED,5/22/2025,,5252025
5148,RESIDENTIAL CARE ELDERLY,342701261,GOLDEN HERITAGE SENIOR CARE,GOLDEN HERITAGE SENIOR CARE LLC,"BIGELOW, YELENA",(916) 631-0694,37 MOSSGLEN CIR,SACRAMENTO,CA,95826,SACRAMENTO,27,6,LICENSED,5/9/2023,,5252025
5149,RESIDENTIAL CARE ELDERLY,342701257,GOLDEN HERITAGE SENIOR CARE II,GOLDEN HERITAGE SENIOR CARE LLC,"BIGELOW, YELENA",(916) 631-0694,3612 EASTERN AVE,SACRAMENTO,CA,95821,SACRAMENTO,27,6,LICENSED,3/19/2024,,5252025
5150,RESIDENTIAL CARE ELDERLY,342701574,GOLDEN HERITAGE SENIOR CARE III,GOLDEN HERITAGE SENIOR CARE LLC,ALITI WAQALALA,(916) 631-0694,320 BOWMAN AVE,SACRAMENTO,CA,95833,SACRAMENTO,27,6,PENDING,,,5252025
5175,RESIDENTIAL CARE ELDERLY,342701003,GOLDEN LEGACY ELDERLY CARE,"GARCIA, DIANA",STACY A SMITH,(916) 629-9225,1986 LEFORD WAY,SACRAMENTO,CA,95832,SACRAMENTO,27,6,LICENSED,9/3/2021,,5252025
